subject_id,raw_activity,context_label,accel_x_mean,accel_x_std,accel_x_min,accel_x_max,accel_x_median,accel_x_energy,accel_x_sma,accel_y_mean,accel_y_std,accel_y_min,accel_y_max,accel_y_median,accel_y_energy,accel_y_sma,accel_z_mean,accel_z_std,accel_z_min,accel_z_max,accel_z_median,accel_z_energy,accel_z_sma,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,accel_mag_median,accel_mag_energy,accel_mag_sma
15,Walking,walking,4.323099999999999,6.074651215502006,-5.52,19.5,3.93,55.590581,5.797000000000001,9.23795,4.244794140768195,1.76,19.57,8.79,103.3579975,9.23795,-0.22677878418,3.275995965268533,-6.5513873,10.147159,-1.1441092,10.783578181409867,2.54714122382,11.973230163830145,5.135554120575287,2.0766483778199376,24.292655091121183,12.023606870783414,169.73215668140986,11.973230163830145
15,Walking,walking,4.275549999999999,6.105632211122776,-5.52,19.53,4.005,55.5590725,5.76335,9.4061,4.340137185619827,1.76,19.57,9.17,107.31150799999999,9.4061,-0.30666212795,3.257691905852219,-4.903325,9.534244,-1.2258313,10.70659821417388,2.56532438619,12.13234025711839,5.1364869901206145,2.0766483778199376,24.292655091121183,12.1541956575251,173.57717871417387,12.13234025711839
15,Walking,walking,5.129749999999999,6.003675910431875,-4.82,19.53,5.58,62.3584595,6.212350000000002,9.293050000000001,4.2611792026973,1.84,19.53,8.73,104.51842649999999,9.293050000000001,-0.3366949807700001,3.177755612411716,-4.944186,9.534244,-1.2054008,10.21149424228987,2.5399224448699997,12.330521507162317,5.004659789006382,3.0905119890663038,23.16241438531033,12.531545100380395,177.08838024228987,12.330521507162317
15,Walking,walking,5.452550000000001,5.763089188751116,-4.44,19.34,5.92,62.943498500000004,6.21915,9.10205,4.14342856792536,2.34,19.53,8.01,100.01531449999999,9.10205,-0.17331891389999998,3.1667079858150973,-4.944186,9.534244,-1.334794,10.058078913340587,2.5158825322,12.205220654866057,4.904026985995451,3.302062283833791,23.3211579612063,12.450803721574562,173.0168919133406,12.205220654866057
15,Walking,walking,5.14315,5.844926396243156,-4.44,18.73,4.425,60.615156500000005,6.08125,9.0785,4.170981389313551,1.65,19.38,7.895,99.816248,9.0785,-0.29052202375,3.0429491024500246,-4.5900574,9.534244,-1.3756552,9.343942286385204,2.42700976245,12.074352328690848,4.897485337295363,2.6687104238410044,23.3211579612063,12.58494464700263,169.7753467863852,12.074352328690848
15,Walking,walking,5.279849999999999,6.11427963684194,-4.4,19.5,5.21,65.2612315,6.302149999999999,9.1918,4.3044663734312065,1.65,19.53,8.295,103.017618,9.1918,-0.2677760383,3.269792627551557,-5.7477865,10.038197,-1.3075534,10.76324783387816,2.5460516095,12.395867248856575,5.038310478980337,2.6687104238410044,22.99868582440271,12.632986702779862,179.04209733387816,12.395867248856575
15,Walking,walking,5.31235,6.253567779875741,-4.59,19.57,4.71,67.3281725,6.316949999999999,9.184949999999999,4.349730795980367,2.07,19.53,8.295,103.28346450000001,9.184949999999999,-0.15288838563,3.7384769510643454,-6.1291566,10.528529,-1.4165162,13.999584772099913,2.8685133435700005,12.537957146517055,5.235537447502583,3.078052700066482,24.06342088326562,12.601110793640427,184.61122177209992,12.537957146517055
15,Walking,walking,5.200150000000001,6.051847608582027,-4.59,19.57,4.25,63.66641949999999,6.1697500000000005,8.879,4.264988862822505,2.07,19.53,8.030000000000001,97.026771,8.879,-0.18060580308000007,3.4907639261545937,-6.1291566,10.528529,-1.4982382,12.218051244248409,2.68307229472,12.084833005783732,5.183440263624975,3.5657671329311804,24.06342088326562,12.207369151082208,172.9112417442484,12.084833005783732
15,Walking,walking,5.064500000000001,5.900616980452129,-3.83,19.46,4.25,60.466441,6.0517,8.800149999999999,4.275842312048002,2.11,19.53,8.030000000000001,95.72546750000001,8.800149999999999,-0.17515767795000006,3.103522879199771,-3.9090397,9.343558,-1.3756552,9.662534473861271,2.43994908715,11.898960652957816,4.926375782786263,4.010680140031633,23.45399668771452,11.716921780032344,165.8544429738613,11.898960652957816
15,Walking,walking,5.088750000000001,5.917910690226746,-4.56,19.27,4.675,60.9170435,6.11585,9.05665,4.450585385935203,1.54,19.57,7.97,101.8306195,9.05665,-0.17216119749999997,3.1794883629151642,-5.284695,11.223166,-1.24626185,10.138785727837586,2.5031475074,12.169746533100861,4.978324823463927,4.010680140031633,22.48384181759398,12.489380365130248,172.88644872783755,12.169746533100861
15,Walking,walking,5.379849999999999,5.896208228811123,-4.56,19.46,4.94,63.708057499999995,6.25255,9.0011,4.337544903513969,1.54,19.57,7.97,99.83409699999999,9.0011,-0.21193262224999998,3.28176324514621,-5.706926,11.223166,-1.1849703,10.814885433566346,2.50900425615,12.204008284413103,5.04174788417099,3.3552419142410344,23.536400632015955,12.44062126394969,174.35703993356634,12.204008284413103
15,Walking,walking,5.146649999999999,5.94048998631426,-4.44,19.46,4.94,61.7774275,6.121949999999999,9.0535,4.313682620453202,1.04,19.53,8.004999999999999,100.57372,9.0535,-0.29045392485,3.2386614729167147,-5.706926,9.847511,-1.2258313,10.573291618615832,2.55252126295,12.138739954041302,5.057215780128154,3.0329316502456316,23.536400632015955,12.288655390433632,172.92443911861585,12.138739954041302
15,Walking,walking,4.9168,6.074509178526278,-4.44,19.42,5.029999999999999,61.074583999999994,6.1539,9.25205,4.452783544873925,0.31,19.53,8.6,105.42771049999999,9.25205,-0.27690167372,3.094263051993287,-4.5219555,10.460427,-1.0760075,9.65113837183975,2.4455334350199998,12.220557120093467,5.1779741739769785,1.8526186585078863,23.38837013600358,12.413220099076312,176.15343287183975,12.220557120093467
15,Walking,walking,4.795,6.180061002935165,-5.09,19.5,5.24,61.185179,6.1924,9.173950000000001,4.467409976429296,-1.69,19.57,8.64,104.11911049999999,9.190850000000001,-0.27703787977000005,3.0414167482098735,-5.09401,10.460427,-0.9942854,9.326965823118979,2.30960235747,12.127373786946114,5.249577159620695,1.8526186585078863,24.30769602779007,12.30170526697967,174.63125532311898,12.127373786946114
15,Walking,walking,4.8199499999999995,6.216677770119665,-5.09,19.5,4.445,61.879000500000004,6.20385,9.357199999999999,4.913160404464727,-1.69,19.57,8.69,111.69633699999999,9.3771,-0.25565393137000003,3.1615795186841127,-5.09401,10.760075,-0.82403103,10.060943985587802,2.40385515657,12.345960791920463,5.586907338586388,2.070133959888125,24.30769602779007,12.763780705800905,183.63628148558783,12.345960791920463
15,Walking,walking,5.0453,5.9933743342127395,-4.59,19.27,4.73,61.375588,6.155399999999999,9.5304,5.089175752516314,-0.15,19.57,8.96,116.72823400000001,9.5334,-0.09718119292,3.292364168537883,-5.5571017,11.958665,-0.7218784,10.8491060025295,2.4090989863599996,12.480335068076375,5.761437719100384,0.38,24.630628037699672,12.823761441285772,188.95292800252952,12.480335068076375
15,Walking,walking,5.16645,5.655315455171356,-4.29,19.46,5.04,58.674798499999994,5.987850000000001,9.240599999999999,4.59836151688838,0.04,19.57,8.64,106.53361699999999,9.240599999999999,-0.036979249300000024,3.3848315922940384,-5.5571017,11.958665,-0.84446156,11.458452373070589,2.4601752982800003,12.157065469932913,5.373325509666748,0.38,24.630628037699672,12.182383048605335,176.6668678730706,12.157065469932913
15,Walking,walking,5.3721000000000005,5.723765333239999,-3.95,19.46,4.905,61.620948,6.1245,9.0655,4.214749547719295,1.76,19.57,8.485,99.94740399999999,9.0655,-0.14355846784,3.5395407738877163,-5.47538,10.460427,-1.2258313,12.548957923702222,2.68497915378,12.18156707145655,5.072152758672371,3.5813202330819416,23.66263509368069,12.64947718955537,174.11730992370224,12.18156707145655
15,Walking,walking,5.349,5.648161470779673,-3.95,19.34,4.87,60.513529,6.0509,8.9951,3.8093810507745216,2.22,19.04,8.41,95.42320800000002,8.9951,-0.17972048808999996,3.2791212084090127,-5.243834,9.997335,-1.1849703,10.784935353277092,2.50771032859,12.01094959131587,4.739067658110218,3.733467400631671,23.66263509368069,12.149018398653503,166.72167235327709,12.01094959131587
15,Walking,walking,4.978000000000001,5.411418667964991,-4.14,19.34,4.6899999999999995,54.06393599999999,5.7714,9.047049999999999,3.677612513234639,2.22,19.5,8.66,95.3739475,9.047049999999999,-0.12346844993999997,2.9899949016219027,-5.243834,9.425281,-0.9738548650000001,8.955313969855558,2.26717498364,11.736438037641788,4.544141245433565,3.002681450612362,22.118391227094616,11.901254957383165,158.39319746985555,11.736438037641788
15,Walking,walking,4.9270499999999995,5.333530987769734,-4.99,19.53,4.84,52.72237450000001,5.70255,9.1616,3.852212148882769,2.3,19.5,8.73,98.774453,9.1616,-0.16398899288999996,3.0437204267011535,-5.6252036,8.853226,-1.0760075,9.29112642570693,2.2880822122900004,11.797607305305561,4.648055055128735,3.002681450612362,23.013049870770338,11.675781184369562,160.78795392570694,11.797607305305561
15,Walking,walking,5.09855,5.242126991737228,-4.99,19.53,5.175,53.47510749999999,5.70065,9.0884,3.984163957469622,2.41,19.34,8.485,98.472577,9.0884,-0.23999052905000004,3.283838867022907,-5.6252036,10.147159,-1.3756552,10.84119315860399,2.49211501745,11.87654985735515,4.662235638013311,4.922192482174931,23.88663508682797,11.109007613052691,162.788877658604,11.87654985735515
15,Walking,walking,5.2441,5.870874397396014,-5.01,19.53,5.0600000000000005,61.96775100000001,6.071400000000001,8.89465,4.024738485603754,2.49,19.34,7.99,95.31331849999998,8.89465,-0.39458147965000007,3.4338633102815037,-6.3607025,10.147159,-1.4165162,11.947111777780233,2.63758033005,12.005384335962502,5.009883054883261,4.725745842044433,24.376859757699084,11.276983270252241,169.22818127778024,12.005384335962502
15,Walking,walking,5.5777,6.097052050786512,-5.01,19.53,5.115,68.28478100000001,6.4249,8.90095,3.8897915879260165,2.22,19.34,8.16,94.35738950000001,8.90095,-0.37353804604999996,3.3980478352718895,-6.3607025,10.269742,-1.3416043,11.686259762642829,2.6443224042500004,12.181269092040457,5.093634612920594,4.613559063162304,24.376859757699084,11.927454988799933,174.3284302626428,12.181269092040457
15,Walking,walking,5.4899000000000004,5.55481457746341,-4.67,19.5,5.115,60.994966999999995,6.1602,9.2036,3.735151675635141,2.22,19.34,8.6,98.657611,9.2036,-0.19865277693000002,3.365405527708471,-5.243834,10.269742,-1.1849703,11.365417291712731,2.60741126317,12.2736826567015,4.513835324233436,3.9791197153916857,23.514115583447342,12.294691376811258,171.01799529171274,12.2736826567015
15,Walking,walking,5.31595,5.493811254266022,-4.29,19.53,4.9,58.44128649999999,6.010750000000001,9.163350000000001,3.6883069662787014,2.49,19.53,8.579999999999998,97.5705915,9.163350000000001,-0.12115300355000003,3.401472446407083,-6.1700177,11.727119,-1.1304888499999999,11.58469285393577,2.59297369639,12.177611063916972,4.393445075325592,3.9791197153916857,23.641645055117653,12.300853913093894,167.59657085393576,12.177611063916972
15,Walking,walking,5.3336500000000004,5.4992836058435834,-4.29,19.53,5.445,58.6899425,6.0874500000000005,9.22685,3.996658051109702,0.84,19.53,8.620000000000001,101.1080365,9.22685,0.08070055035999996,3.421043612694528,-6.1700177,11.727119,-1.0760075,11.710051978786431,2.59528915554,12.226005092206353,4.693914194372408,4.021665344115078,23.641645055117653,12.206209330833609,171.50803097878642,12.226005092206353
15,Walking,walking,5.343299999999999,5.54632717300377,-5.13,19.53,4.965,59.3126,6.1166,9.25595,3.975206799337614,0.84,19.5,8.54,101.47487949999999,9.25595,0.024039909179999982,3.265714612598753,-6.3607025,10.61025,-1.096438,10.665469848174407,2.5333165804199997,12.286443385889056,4.527279345646506,4.021665344115078,23.21913513233226,12.393691344492105,171.4529493481744,12.286443385889056
15,Walking,walking,5.38485,5.621594344801125,-5.13,19.19,4.615,60.59893249999999,6.160350000000001,9.0441,3.7392376482379404,0.31,19.5,8.295,95.77764299999998,9.0441,-0.19878898020000005,3.186631971743958,-6.3607025,9.425281,-1.28712285,10.194140381989744,2.5329079757999997,12.156844544854572,4.333802786725464,3.3223438240348004,23.21913513233226,12.278510883628336,166.57071588198974,12.156844544854572
15,Walking,walking,5.26475,5.620415459510088,-4.63,19.46,4.385,59.3066625,6.052949999999999,8.9965,3.7390551948319777,0.31,19.46,8.275,94.917546,8.9965,-0.14212832844999998,3.2687079719512093,-5.8158884,10.038197,-1.2054008,10.704652267645379,2.5466645200499998,12.014569556750828,4.53640597099087,3.3223438240348004,22.84544296751446,12.187610164650184,164.92886076764538,12.014569556750828
15,Walking,walking,4.970649999999999,5.683736805790711,-4.79,19.46,4.4,57.01222550000001,5.940550000000001,9.0206,3.8440923037825194,2.15,19.46,8.43,96.14827000000001,9.0206,-0.09813461154999999,3.337606471215455,-6.851035,10.038197,-1.1849703,11.149247358683354,2.5804429766500006,11.94373690321293,4.6536965570944755,4.25358826237907,23.399763245972405,11.873932299850107,164.3097428586833,11.94373690321293
15,Walking,walking,4.7531,5.469233711407842,-7.12,19.57,4.825,52.504476999999994,5.8501,9.2538,3.8654078128963314,1.76,19.46,8.69,100.574192,9.2538,-0.07770410296999997,3.153231335967979,-6.851035,10.760075,-0.78317,9.94890578574878,2.31661684061,11.951549237374701,4.4931109058598775,2.171906650847123,23.399763245972405,11.678817060156101,163.02757478574875,11.951549237374701
15,Walking,walking,4.9609000000000005,5.435692521657199,-7.12,19.57,5.390000000000001,54.157281999999995,5.945,9.31475,3.5908459918938327,1.76,19.42,8.77,99.65874249999999,9.31475,-0.15452285884999994,2.856328717404296,-6.0474343,10.760075,-0.78317,8.182491055775648,2.11054098943,12.007269007920822,4.221848709653126,2.171906650847123,22.086412190680793,11.469798594247225,161.99851555577567,12.007269007920822
15,Walking,walking,4.98405,5.208285619808114,-5.43,19.46,4.67,51.9669935,5.766649999999999,9.2212,3.3365328651161223,2.53,19.42,8.77,96.162981,9.2212,-0.4573712750799999,2.8979610786395114,-7.3141265,8.240311,-0.9738548650000001,8.607366896577785,2.33057769882,11.914621200539116,3.8443651028800083,5.29937224346202,21.955893851940424,11.34960551806977,156.7373413965778,11.914621200539116
15,Walking,walking,4.1610000000000005,4.18602436686649,-5.43,19.38,4.02,34.836721,4.6746,9.28365,3.0822996573175683,3.57,18.5,8.905000000000001,95.68672849999999,9.28365,-0.73556687318,2.9786054563363753,-8.812365,8.539958,-0.9125633,9.41314908943663,2.33023718442,11.288243985847737,3.5372512358339807,4.740324225577851,20.834387558425036,11.209611016648882,139.93659858943664,11.288243985847737
16,Downstairs,transit_like,4.5976,4.752384900236932,-3.91,18.16,3.76,43.723088000000004,5.0838,9.6218,3.9643842851065787,-1.69,19.5,9.51,108.295378,9.6459,0.6450596633999999,4.056472761454599,-7.5865335,14.437569,-0.095342435,16.871073233768822,3.02167416074,12.208523633425221,4.45437873623996,0.8947438670153612,24.27793551833872,12.259265475798129,168.8895392337688,12.208523633425221
16,Downstairs,transit_like,4.63165,4.68850026954249,-3.02,19.0,3.7750000000000004,43.434216500000005,4.990849999999999,9.681949999999999,3.8443960120544296,-1.69,19.5,9.075,108.5195365,9.69885,0.39158497652999996,3.6876395967303828,-7.5865335,14.437569,-0.38136974,13.752024589217822,2.67435527841,12.096014062108503,4.403660000328266,3.9577228765104864,24.43000650233109,11.876634988406853,165.70577758921783,12.096014062108503
16,Downstairs,transit_like,4.486249999999999,4.383214623709407,-3.02,19.0,3.775,39.339009499999996,4.743449999999999,9.4442,3.842290639709599,-0.15,18.5,8.71,103.95611100000002,9.445699999999999,0.4733070634,3.62580351756407,-8.240311,14.137921,-0.29964766,13.370470724244319,2.5208539536,11.743958013414224,4.329554411646554,3.959126906468728,24.43000650233109,10.916061669571773,156.6655912242443,11.743958013414224
16,Downstairs,transit_like,4.7090499999999995,4.3733968031154,-2.22,18.66,3.79,41.3017515,4.93145,9.336,4.3925386737056735,-2.07,18.5,8.69,106.45529199999999,9.3789,0.6534361837899999,4.109204373435644,-8.240311,14.137921,-0.21111539,17.31253942894866,2.97747610555,12.028648872503306,4.5145530488602725,3.6403536946890203,23.68278207026281,11.842418881828205,165.06958292894865,12.028648872503306
16,Downstairs,transit_like,4.8073999999999995,4.27771495544058,-3.57,17.16,4.33,41.409940000000006,5.111700000000001,9.2205,4.556574014542067,-2.07,18.81,8.52,105.779987,9.276299999999999,0.59398337418,4.156130038752164,-8.049625,14.137921,-0.306457835,17.62623314782032,3.1276404345599995,11.988176426572254,4.593450349486499,2.4250350625096124,23.68278207026281,12.174524860479156,164.81616014782034,11.988176426572254
16,Downstairs,transit_like,4.98005,4.380821897486817,-4.75,18.28,4.52,43.9924985,5.435650000000001,9.1422,4.806795726885011,-3.45,19.42,8.52,106.68510599999998,9.1922,0.59609450928,4.454902993689644,-7.6546354,14.137921,-0.3405087,20.20148934717872,3.4257217481599995,12.206745727985346,4.677013211387173,2.232391440778308,22.573104660939997,12.362451793692479,170.8790938471787,12.206745727985346
16,Downstairs,transit_like,5.09335,4.563949745286423,-4.75,18.28,4.6899999999999995,46.771851500000004,5.55695,9.28015,4.918779063700666,-3.45,19.42,9.38,110.31557149999999,9.31655,0.5952772949199999,4.5420857076434284,-8.049625,13.756551,-0.17025435,20.984897633425973,3.56219762802,12.509132736509775,4.646925737926679,2.232391440778308,23.641578813378374,12.933400635142632,178.072320633426,12.509132736509775
16,Downstairs,transit_like,4.88365,4.27940254912996,-3.53,16.97,4.52,42.1633235,5.206849999999999,9.25225,4.288966010298986,-3.36,19.42,9.15,103.99935950000001,9.28665,0.30046487269000005,3.9136538955007203,-8.049625,15.4046135,-0.36093922,15.40696595348858,2.8117845799500003,11.907318474692945,4.448080001048167,3.620582546157489,23.641578813378374,11.681896642146558,161.56964895348858,11.907318474692945
16,Downstairs,transit_like,4.381799999999999,4.7579395498471815,-8.58,16.97,4.154999999999999,41.838159999999995,5.119800000000001,9.382,4.479430879029165,-3.36,19.42,9.0,108.087225,9.4156,0.4180765681500001,4.221546550962644,-11.795221,17.815414,-0.17025435,17.996243298780676,3.0734995635900004,12.023047435963672,4.834041647663789,3.1711344514887427,25.64172397334487,11.410971850230824,167.92162829878066,12.023047435963672
16,Downstairs,transit_like,4.81735,4.795546733950156,-8.58,16.97,4.595,46.2041295,5.525650000000001,9.082749999999999,4.317334818785775,0.95,19.19,8.295,101.13572750000002,9.082749999999999,0.7457140358700001,4.3522443027965085,-11.795221,17.815414,-0.42223078,19.498119894518194,3.30021024683,12.094748045677825,4.533767374501101,3.1711344514887427,25.64172397334487,11.379062114773873,166.83797689451822,12.094748045677825
16,Downstairs,transit_like,5.61245,4.414194886669596,-2.68,18.96,4.945,50.9847115,5.8744499999999995,8.62815,3.9271489757201725,-1.18,19.31,8.05,89.8674715,8.64035,0.72569212156,4.106438637826012,-7.4639506,11.495573,-0.5584342499999999,17.389467341524604,3.09985493834,11.785145234194506,4.399091059578909,1.364751429887934,24.12854238487489,11.226785939328487,158.24165034152463,11.785145234194506
16,Downstairs,transit_like,5.590450000000001,4.618417077040575,-2.79,18.96,4.86,52.582907500000005,5.87945,8.7053,4.035186973363192,-1.18,19.42,8.2,92.06498200000001,8.724,0.44034583087999996,4.3669643047789855,-9.275456,11.536434,-0.6537767,19.264281689987207,3.4095816485199997,11.950910973015253,4.5921561498985195,1.364751429887934,24.12854238487489,11.689347880749422,163.9121711899872,11.950910973015253
16,Downstairs,transit_like,5.648599999999999,4.718252117045039,-2.79,18.43,4.965,54.168585,5.965,8.698550000000001,4.045341938266777,-0.65,19.42,8.14,92.02956350000001,8.705049999999998,0.3314511537300001,4.262927383672193,-9.275456,13.484144,-0.76273945,18.282409745771197,3.38826580977,11.956745585947187,4.638619755779047,1.417012340617713,23.668374461693475,11.656367389815832,164.48055824577122,11.956745585947187
16,Downstairs,transit_like,6.441549999999999,5.0980105038632475,-2.79,18.62,5.6899999999999995,67.4832775,6.70575,8.333300000000001,4.25953355544947,-1.95,19.34,7.93,87.587515,8.3799,0.2658010854500001,4.249054943747269,-8.158588,13.484144,-0.82403103,18.125118132009508,3.3238415622499997,12.246008988660071,4.819872869865576,1.417012340617713,23.668374461693475,12.309535176669733,173.19591063200951,12.246008988660071
16,Sitting,stationary,5.435599999999999,0.040294416486654855,5.33,5.56,5.43,29.547371,5.435599999999999,2.5044000000000004,0.03377336228449858,2.41,2.6,2.49,6.273160000000001,2.5044000000000004,8.238399999999999,0.036897696405060326,8.16,8.31,8.24,67.87259599999999,8.238399999999999,10.182927263140263,0.03345674214224008,10.092383266602592,10.292103769395254,10.181910429776918,103.693127,10.182927263140263
16,Sitting,stationary,5.43205,0.05781260675665814,5.28,5.6,5.43,29.510509499999998,5.43205,2.5176500000000006,0.033120650657859865,2.45,2.6,2.53,6.3396585000000005,2.5176500000000006,8.2487,0.037112127397927526,8.16,8.35,8.24,68.042429,8.2487,10.192710570818168,0.035330150461042945,10.092383266602592,10.286457116033683,10.189528938324424,103.89259699999998,10.192710570818168
16,Sitting,stationary,5.4228,0.06343626722940113,5.24,5.6,5.41,29.410784000000003,5.4228,2.5243,0.029572115243925237,2.45,2.6,2.53,6.372964999999999,2.5243,8.26855,0.04358207773844667,8.16,8.39,8.28,68.3708185,8.26855,10.205550051560827,0.036271822215493514,10.103118330495787,10.289455767920867,10.209182141582154,104.1545675,10.205550051560827
16,Sitting,stationary,5.42835,0.048598122391713884,5.24,5.56,5.43,29.4693455,5.42835,2.5313499999999998,0.026470313560666363,2.45,2.6,2.53,6.4084335,2.5313499999999998,8.27695,0.0412698134233729,8.2,8.39,8.28,68.50960450000001,8.27695,10.216958509412198,0.033798179680145,10.135452629261309,10.326519258685378,10.219794518482257,104.3873835,10.216958509412198
16,Sitting,stationary,5.43815,0.03455542649136321,5.37,5.52,5.43,29.5746695,5.43815,2.5354,0.026922852746319413,2.45,2.6,2.53,6.428978000000001,2.5354,8.251700000000001,0.04076898330839281,8.12,8.39,8.24,68.09221500000001,8.251700000000001,10.202655946034813,0.04091633952925578,10.090599585753067,10.326519258685378,10.206749927588854,104.09586249999998,10.202655946034813
16,Sitting,stationary,5.4171000000000005,0.03586906745372674,5.33,5.52,5.41,29.346259,5.4171000000000005,2.53255,0.02596146182324867,2.45,2.6,2.53,6.4144835,2.53255,8.234449999999999,0.03436127907980154,8.12,8.31,8.24,67.8073475,8.234449999999999,10.176768589946734,0.0383544870067763,10.059552673951263,10.27532967840935,10.176767659723788,103.56809000000001,10.176768589946734
16,Sitting,stationary,5.417349999999999,0.038463976653487095,5.33,5.52,5.41,29.349160499999996,5.417349999999999,2.5338499999999997,0.025429854502139772,2.49,2.6,2.53,6.4210424999999995,2.5338499999999997,8.237649999999999,0.03340624941534144,8.16,8.31,8.24,67.8599935,8.237649999999999,10.179826546622294,0.03644146929012452,10.059552673951263,10.27532967840935,10.180046489369591,103.6301965,10.179826546622294
16,Sitting,stationary,5.4344,0.04424522573114526,5.33,5.56,5.43,29.534660999999996,5.4344,2.5370999999999997,0.028259334740931168,2.45,2.6,2.53,6.437675,2.5370999999999997,8.2358,0.03572618087621457,8.16,8.35,8.24,67.829678,8.2358,10.188267225870652,0.03499906070114459,10.070997964452182,10.306890898811337,10.187413803316325,103.802014,10.188267225870652
16,Sitting,stationary,5.431850000000001,0.044509296781683694,5.33,5.56,5.43,29.5069755,5.431850000000001,2.5419,0.028202659449066168,2.45,2.6,2.53,6.462050999999999,2.5419,8.237749999999998,0.0392866071327113,8.12,8.35,8.24,67.8620685,8.237749999999998,10.18968360009901,0.03798854923950167,10.070997964452182,10.306890898811337,10.187413803316325,103.83109499999999,10.18968360009901
16,Sitting,stationary,5.41645,0.038130007867819816,5.28,5.52,5.41,29.3393845,5.41645,2.5488999999999997,0.027051617326880908,2.49,2.64,2.56,6.497623,2.5488999999999997,8.2587,0.03946276726231962,8.12,8.35,8.28,68.207683,8.2587,10.200162418444991,0.03710980116437262,10.09816319931501,10.29835423744979,10.201830414849335,104.0446905,10.200162418444991
16,Sitting,stationary,5.43425,0.051131570482432775,5.28,5.56,5.43,29.533687499999996,5.43425,2.5504,0.025996922894835132,2.49,2.64,2.56,6.505216000000001,2.5504,8.262049999999999,0.03783249264851583,8.16,8.35,8.28,68.26290150000001,8.262049999999999,10.212764270449362,0.0353688596496043,10.11210166088138,10.321012547226168,10.214151947176036,104.301805,10.212764270449362
16,Sitting,stationary,5.4453499999999995,0.04537485537167026,5.33,5.56,5.43,29.653895499999997,5.4453499999999995,2.5542000000000002,0.02337434491060666,2.49,2.6,2.56,6.524484,2.5542000000000002,8.26135,0.034737263853101656,8.16,8.35,8.28,68.25111050000001,8.26135,10.219024098809715,0.032194222249725915,10.13067125120542,10.321012547226168,10.219794518482257,104.42949,10.219024098809715
16,Sitting,stationary,5.433350000000001,0.03882367190259058,5.24,5.56,5.43,29.5227995,5.433350000000001,2.5541,0.029869549712039582,2.45,2.72,2.56,6.524319,2.5541,8.259300000000001,0.035050106989851004,8.16,8.35,8.28,68.21726500000001,8.259300000000001,10.210938091973349,0.033567571965823245,10.077464959006308,10.278136990719672,10.21665796628232,104.26438350000001,10.210938091973349
16,Sitting,stationary,5.44095,0.04816219990822676,5.24,5.56,5.43,29.606256499999994,5.44095,2.5565499999999997,0.03319032238469527,2.45,2.72,2.56,6.5370495,2.5565499999999997,8.251,0.03451086785347482,8.16,8.31,8.24,68.08019200000001,8.251,10.208928741148785,0.03566452223558021,10.077464959006308,10.296873311835977,10.215404956729177,104.223498,10.208928741148785
16,Sitting,stationary,5.4502,0.045408809717939085,5.28,5.56,5.43,29.706741999999995,5.4502,2.5723000000000003,0.03632781303629501,2.45,2.68,2.56,6.618047000000002,2.5723000000000003,8.2518,0.034478399034757995,8.12,8.31,8.24,68.09339200000001,8.2518,10.218464366927522,0.03416111579682322,10.11210166088138,10.30953442207746,10.223661078638568,104.418181,10.218464366927522
16,Sitting,stationary,5.462950000000001,0.04035836344551152,5.41,5.56,5.48,29.845451499999996,5.462950000000001,2.57995,0.031960874518698695,2.53,2.68,2.56,6.6571635,2.57995,8.24835,0.03395257722176627,8.12,8.31,8.24,68.03643050000001,8.24835,10.224383035872947,0.0322030395068767,10.11210166088138,10.30953442207746,10.227262585853557,104.53904549999999,10.224383035872947
16,Sitting,stationary,5.4857,0.03775592668707777,5.41,5.56,5.48,30.094329999999992,5.4857,2.57595,0.023855764502526463,2.53,2.64,2.56,6.636087500000001,2.57595,8.2369,0.03214638393350028,8.16,8.31,8.24,67.847555,8.2369,10.226292631264515,0.030191385279176235,10.15086695804846,10.30953442207746,10.224443361473224,104.5779725,10.226292631264515
16,Sitting,stationary,5.474100000000001,0.03895112321872113,5.37,5.56,5.48,29.967287999999993,5.474100000000001,2.5738499999999997,0.024055716576315125,2.53,2.64,2.56,6.625282500000001,2.5738499999999997,8.2373,0.034113193928449484,8.16,8.31,8.24,67.854275,8.2373,10.21987235742858,0.032473032923140945,10.098321642728559,10.30953442207746,10.221624137092892,104.44684550000002,10.21987235742858
16,Sitting,stationary,5.455699999999999,0.03662662965657646,5.33,5.56,5.43,29.766004,5.455699999999999,2.57215,0.024451533694228728,2.49,2.64,2.56,6.616553500000001,2.57215,8.251900000000001,0.0358523360466233,8.16,8.31,8.24,68.095139,8.251900000000001,10.221373645939114,0.03488968474147001,10.098321642728559,10.319694762927826,10.221624137092892,104.47769649999998,10.221373645939114
16,Sitting,stationary,5.4784000000000015,0.05249228514743848,5.33,5.63,5.48,30.015621999999993,5.4784000000000015,2.5692500000000003,0.02578638206495831,2.49,2.64,2.56,6.6017105,2.5692500000000003,8.2446,0.04448415448224241,8.12,8.35,8.24,67.975408,8.2446,10.22700728085875,0.03259719715081378,10.146841873213555,10.319694762927826,10.225971806531284,104.5927405,10.22700728085875
